"ID","LocationISO2","VAT","TimeStamp","OEM","Category","CollectDTG","CollectedPrice","ConditionData","PriceConvertedUSD","CurrencyID","Description","LocationSpecific","ListingType","LocationCity","LocationCountry","CollectedOEM","CollectedModel","ModelYear","Notes","OptionalEquipmentIncluded","Qty","SellerCompany","SellerID","SellerNumberOfTransactions","SellerRating","SerialNumber","ShipsTo","NumberSold","SourceFilename","SourcePlatform","SourceType","SourceURL","CollectedTitle","ItemUserViewsData","ItemWatchers","Filename","MOSD","Date","Title","Model","ReqdDate","noOfTransactions","transactionMonths","noOfViews","locationCityFinal","locationStateFinal","locationCountryFinal","locationISO2Final","latitude","longitude","GeoRef","Tariff"
"4791438","",0.92,"NULL","Siemens","CT","2018-03-24 00:00:00",1e+05,"Unknown","100000","USD","","NULL","","Chiba","Japan","Siemens","SOMATOM Sensation 4","","","",1,"Premium User ","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-sensation-4/684278878.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Sensation 4   ",2018-03-24,"NULL","Sensation 4","2018-03-24","TBD","TBD",NA,"TBD","TBD","Japan","JP","TBD","TBD","Chiba Japan",1
"4791441","",0.95,"NULL","GE","CT","2018-03-24 00:00:00",55000,"Unknown","55000","USD","","NULL","","","United Arab Emirates","GE Healthcare","LightSpeed Plus","","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-plus/760650455.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare LightSpeed Plus   ",2018-03-24,"NULL","Lightspeed Plus","2018-03-24","TBD","TBD",NA,"TBD","TBD","United Arab Emirates","AE","TBD","TBD","United Arab Emirates",0.95
"4791447","",0.95,"NULL","GE","CT","2018-03-24 00:00:00",55000,"Unknown","55000","USD","","NULL","","","United Arab Emirates","GE Healthcare","LightSpeed Plus","","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-plus/116230401.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare LightSpeed Plus   ",2018-03-24,"NULL","Lightspeed Plus","2018-03-24","TBD","TBD",NA,"TBD","TBD","United Arab Emirates","AE","TBD","TBD","United Arab Emirates",0.95
"4791457","",0.76,"NULL","Siemens","CT","2018-03-24 00:00:00",50000,"Unknown","50000","USD","","NULL","","Attica","Greece","Siemens","SOMATOM Sensation 4","","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-sensation-4/762567155.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Sensation 4   ",2018-03-24,"NULL","Sensation 4","2018-03-24","TBD","TBD",NA,"TBD","TBD","Greece","GR","TBD","TBD","Attica Greece",0.98
"4791461","",0.82,"NULL","Siemens","CT","2018-03-24 00:00:00",144980,"Unknown","144980","USD","","NULL","","Minas Gerais","Brazil","Siemens","SOMATOM Sensation 64","2008","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-sensation-64/196525189.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Sensation 64   ",2018-03-24,"NULL","Sensation 64","2018-03-24","TBD","TBD",NA,"TBD","TBD","Brazil","BR","TBD","TBD","Minas Gerais Brazil",0.895
"4791462","",0.8,"NULL","Siemens","CT","2018-03-24 00:00:00",45000,"Unknown","45000","USD","","NULL","","Oxfordshire","United Kingdom","Siemens","SOMATOM Emotion 16","2006","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-emotion-16/951120874.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Emotion 16   ",2018-03-24,"NULL","Emotion 16","2018-03-24","TBD","TBD",NA,"TBD","TBD","United Kingdom","GB","TBD","TBD","Oxfordshire United Kingdom",1
"4791464","",0.8,"NULL","Philips","CT","2018-03-24 00:00:00",160712,"Unknown","160712","USD","","NULL","","Île-de-France","France","Philips","Brilliance 64-slice","2006","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/philips/brilliance-64-slice/151375724.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Philips Brilliance 64-slice   ",2018-03-24,"NULL","Brilliance 64","2018-03-24","TBD","TBD",NA,"TBD","TBD","France","FR","TBD","TBD","Île-de-France France",0.98
"4791469","",0.77,"NULL","GE","CT","2018-03-24 00:00:00",76000,"Unknown","76000","USD","","NULL","","Mazowieckie","Poland","GE Healthcare","LightSpeed 16","2004","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-16/496784749.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare LightSpeed 16   ",2018-03-24,"NULL","Lightspeed 16","2018-03-24","TBD","TBD",NA,"TBD","TBD","Poland","PL","TBD","TBD","Mazowieckie Poland",0.91
"4791485","",1,"NULL","GE","CT","2018-03-24 00:00:00",25000,"Unknown","25000","USD","","NULL","","New York","United States","GE Healthcare","LightSpeed Plus QX/i 4 Slice","2000","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-plus-qx-i-4-slice/738256943.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare LightSpeed Plus QX/i 4 Slice   ",2018-03-24,"NULL","Lightspeed Plus","2018-03-24","TBD","TBD",NA,"TBD","TBD","United States","US","TBD","TBD","New York United States",1
"4791487","",0.82,"NULL","Siemens","CT","2018-03-24 00:00:00",110221,"Unknown","110221","USD","","NULL","","Istanbul","Turkey","Siemens","SOMATOM Sensation 16","2004","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-sensation-16/450449384.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Sensation 16   ",2018-03-24,"NULL","Sensation 16","2018-03-24","TBD","TBD",NA,"TBD","TBD","Turkey","TR","TBD","TBD","Istanbul Turkey",1
"4791495","",0.8,"NULL","Siemens","CT","2018-03-24 00:00:00",66757,"Unknown","66757","USD","","NULL","","Île-de-France","France","Siemens","SOMATOM Emotion 16","2008","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-emotion-16/951954874.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Emotion 16   ",2018-03-24,"NULL","Emotion 16","2018-03-24","TBD","TBD",NA,"TBD","TBD","France","FR","TBD","TBD","Île-de-France France",0.98
"4791496","",0.9,"NULL","GE","CT","2018-03-24 00:00:00",37500,"Unknown","37500","USD","","NULL","","Jawa Timur","Indonesia","GE Healthcare","LightSpeed VCT Select","2010","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-vct-select/337863803.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare LightSpeed VCT Select   ",2018-03-24,"NULL","Lightspeed VCT 64","2018-03-24","TBD","TBD",NA,"TBD","TBD","Indonesia","ID","TBD","TBD","Jawa Timur Indonesia",0.95
"4791498","",0.82,"NULL","Philips","CT","2018-03-24 00:00:00",75000,"Unknown","75000","USD","","NULL","","Tamil Nadu","India","Philips","Brilliance 64-slice","2009","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/philips/brilliance-64-slice/551493224.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Philips Brilliance 64-slice   ",2018-03-24,"NULL","Brilliance 64","2018-03-24","TBD","TBD",NA,"TBD","TBD","India","IN","TBD","TBD","Tamil Nadu India",0.925
"4791499","",1,"NULL","GE","CT","2018-03-24 00:00:00",35000,"Unknown","35000","USD","","NULL","","","Puerto Rico","GE Healthcare","LightSpeed Plus 4","2001","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-plus-4/682457057.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare LightSpeed Plus 4   ",2018-03-24,"NULL","Lightspeed Plus","2018-03-24","TBD","TBD",NA,"TBD","TBD","Puerto Rico","US","TBD","TBD","Puerto Rico",1
"4791503","",0.82,"NULL","GE","CT","2018-03-24 00:00:00",250000,"Unknown","250000","USD","","NULL","","Tamil Nadu","India","GE Healthcare","Optima CT660","2013","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/optima-ct660/996518059.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare Optima CT660   ",2018-03-24,"NULL","Optima 660","2018-03-24","TBD","TBD",NA,"TBD","TBD","India","IN","TBD","TBD","Tamil Nadu India",0.925
"4791504","",0.82,"NULL","GE","CT","2018-03-24 00:00:00",85000,"Unknown","85000","USD","","NULL","","Tamil Nadu","India","GE Healthcare","LightSpeed 16","2006","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-16/651516214.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare LightSpeed 16   ",2018-03-24,"NULL","Lightspeed 16","2018-03-24","TBD","TBD",NA,"TBD","TBD","India","IN","TBD","TBD","Tamil Nadu India",0.925
"4791507","",0.78,"NULL","GE","CT","2018-03-24 00:00:00",22252,"Unknown","22252","USD","","NULL","","Pescarai","Italy","GE Healthcare","Optima CT660","2013","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/optima-ct660/196539389.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare Optima CT660   ",2018-03-24,"NULL","Optima 660","2018-03-24","TBD","TBD",NA,"TBD","TBD","Italy","IT","TBD","TBD","Pescarai Italy",0.98
"4791508","",0.82,"NULL","Siemens","CT","2018-03-24 00:00:00",110000,"Unknown","110000","USD","","NULL","","Tamil Nadu","India","Siemens","SOMATOM Sensation 64","2012","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-sensation-64/471231226.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Sensation 64   ",2018-03-24,"NULL","Sensation 64","2018-03-24","TBD","TBD",NA,"TBD","TBD","India","IN","TBD","TBD","Tamil Nadu India",0.925
"4791509","",0.82,"NULL","Siemens","CT","2018-03-24 00:00:00",85000,"Unknown","85000","USD","","NULL","","Tamil Nadu","India","Siemens","SOMATOM Sensation 64","2012","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-sensation-64/662596105.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Sensation 64   ",2018-03-24,"NULL","Sensation 64","2018-03-24","TBD","TBD",NA,"TBD","TBD","India","IN","TBD","TBD","Tamil Nadu India",0.925
"4791512","",0.78,"NULL","Siemens","CT","2018-03-24 00:00:00",55631,"Unknown","55631","USD","","NULL","","Padova","Italy","Siemens","SOMATOM Sensation 16","2004","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-sensation-16/537936373.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Sensation 16   ",2018-03-24,"NULL","Sensation 16","2018-03-24","TBD","TBD",NA,"TBD","TBD","Italy","IT","TBD","TBD","Padova Italy",0.98
"4791516","",0.82,"NULL","Siemens","CT","2018-03-24 00:00:00",75000,"Unknown","75000","USD","","NULL","","Tamil Nadu","India","Siemens","SOMATOM Emotion 16","2007","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-emotion-16/596569059.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Emotion 16   ",2018-03-24,"NULL","Emotion 16","2018-03-24","TBD","TBD",NA,"TBD","TBD","India","IN","TBD","TBD","Tamil Nadu India",0.925
"4791517","",0.82,"NULL","Siemens","CT","2018-03-24 00:00:00",65000,"Unknown","65000","USD","","NULL","","Tamil Nadu","India","Siemens","SOMATOM Sensation 16","2003","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-sensation-16/285389518.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Sensation 16   ",2018-03-24,"NULL","Sensation 16","2018-03-24","TBD","TBD",NA,"TBD","TBD","India","IN","TBD","TBD","Tamil Nadu India",0.925
"4791519","",0.84,"NULL","GE","CT","2018-03-24 00:00:00",36000,"Unknown","36000","USD","","NULL","","","Jordan","GE Healthcare","LightSpeed Ultra 8 S","2004","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-ultra-8-s/737825133.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare LightSpeed Ultra 8 S   ",2018-03-24,"NULL","Lightspeed Ultra","2018-03-24","TBD","TBD",NA,"TBD","TBD","Jordan","JO","TBD","TBD","Jordan",1
"4791522","",0.92,"NULL","Siemens","CT","2018-03-24 00:00:00",130000,"Unknown","130000","USD","","NULL","","Fukuoka","Japan","Siemens","SOMATOM Sensation 16","2005","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-sensation-16/185724788.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Sensation 16   ",2018-03-24,"NULL","Sensation 16","2018-03-24","TBD","TBD",NA,"TBD","TBD","Japan","JP","TBD","TBD","Fukuoka Japan",1
"4791525","",1,"NULL","GE","CT","2018-03-24 00:00:00",180000,"Unknown","180000","USD","","NULL","","Florida","United States","GE Healthcare","LightSpeed 16","2002","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-16/673270716.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare LightSpeed 16   ",2018-03-24,"NULL","Lightspeed 16","2018-03-24","TBD","TBD",NA,"TBD","TBD","United States","US","TBD","TBD","Florida United States",1
"4791531","",1,"NULL","GE","CT","2018-03-24 00:00:00",40000,"Unknown","40000","USD","","NULL","","New Jersey","United States","GE Healthcare","LightSpeed Ultra 8","2003","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-ultra-8/485362788.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare LightSpeed Ultra 8   ",2018-03-24,"NULL","Lightspeed Ultra","2018-03-24","TBD","TBD",NA,"TBD","TBD","United States","US","TBD","TBD","New Jersey United States",1
"4791532","",0.77,"NULL","Philips","CT","2018-03-24 00:00:00",19780,"Unknown","19780","USD","","NULL","","","Ireland","GE Healthcare","MX8000 16 Slice","2012","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/mx8000-16-slice/526544942.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare MX8000 16 Slice   ",2018-03-24,"NULL","MX8000 16 Slice","2018-03-24","TBD","TBD",NA,"TBD","TBD","Ireland","IE","TBD","TBD","Ireland",1
"4791533","",1,"NULL","GE","CT","2018-03-24 00:00:00",90000,"Unknown","90000","USD","","NULL","","New Jersey","United States","GE Healthcare","LightSpeed 16 Slice Extreme","2007","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-16-slice-extreme/937807803.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare LightSpeed 16 Slice Extreme   ",2018-03-24,"NULL","Lightspeed 16","2018-03-24","TBD","TBD",NA,"TBD","TBD","United States","US","TBD","TBD","New Jersey United States",1
"4791535","",0.77,"NULL","Siemens","CT","2018-03-24 00:00:00",79999,"Unknown","79999","USD","","NULL","","Slaskie","Poland","Siemens","SOMATOM Emotion 16","2006","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-emotion-16/417860281.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Emotion 16   ",2018-03-24,"NULL","Emotion 16","2018-03-24","TBD","TBD",NA,"TBD","TBD","Poland","PL","TBD","TBD","Slaskie Poland",0.91
"4791536","",0.95,"NULL","Siemens","CT","2018-03-24 00:00:00",125000,"Unknown","125000","USD","","NULL","","","United Arab Emirates","Siemens","SOMATOM Sensation 16","2004","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-sensation-16/126477432.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Sensation 16   ",2018-03-24,"NULL","Sensation 16","2018-03-24","TBD","TBD",NA,"TBD","TBD","United Arab Emirates","AE","TBD","TBD","United Arab Emirates",0.95
"4791540","",1,"NULL","Philips","CT","2018-03-24 00:00:00",155000,"Unknown","155000","USD","","NULL","","New Jersey","United States","Philips","Brilliance 64-slice","2006","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/philips/brilliance-64-slice/128378052.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Philips Brilliance 64-slice   ",2018-03-24,"NULL","Brilliance 64","2018-03-24","TBD","TBD",NA,"TBD","TBD","United States","US","TBD","TBD","New Jersey United States",1
"4791541","",1,"NULL","GE","CT","2018-03-24 00:00:00",55000,"Unknown","55000","USD","","NULL","","Illinois","United States","GE Healthcare","Lightspeed Ultra 8 Xtreme","2003","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-ultra-8-xtreme/382034277.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare Lightspeed Ultra 8 Xtreme   ",2018-03-24,"NULL","Lightspeed Ultra","2018-03-24","TBD","TBD",NA,"TBD","TBD","United States","US","TBD","TBD","Illinois United States",1
"4791547","",0.82,"NULL","Siemens","CT","2018-03-24 00:00:00",150000,"Unknown","150000","USD","","NULL","","Altay","Russia","Siemens","SOMATOM Emotion 16","2007","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-emotion-16/617729931.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Emotion 16   ",2018-03-24,"NULL","Emotion 16","2018-03-24","TBD","TBD",NA,"TBD","TBD","Russia","RU","TBD","TBD","Altay Russia",0.99
"4791549","",1,"NULL","GE","CT","2018-03-24 00:00:00",192000,"Unknown","192000","USD","","NULL","","Texas","United States","GE Healthcare","LightSpeed 16","2003","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-16/660804495.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare LightSpeed 16   ",2018-03-24,"NULL","Lightspeed 16","2018-03-24","TBD","TBD",NA,"TBD","TBD","United States","US","TBD","TBD","Texas United States",1
"4791551","",0.78,"NULL","Siemens","CT","2018-03-24 00:00:00",17307,"Unknown","17307","USD","","NULL","","Salerno","Italy","Siemens","SOMATOM Sensation 4","2002","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-sensation-4/937773813.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Sensation 4   ",2018-03-24,"NULL","Sensation 4","2018-03-24","TBD","TBD",NA,"TBD","TBD","Italy","IT","TBD","TBD","Salerno Italy",0.98
"4791552","",0.77,"NULL","Siemens","CT","2018-03-24 00:00:00",45741,"Unknown","45741","USD","","NULL","","","Portugal","Siemens","SOMATOM Emotion 6","2005","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-emotion-6/126626342.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Emotion 6   ",2018-03-24,"NULL","Emotion 6","2018-03-24","TBD","TBD",NA,"TBD","TBD","Portugal","PT","TBD","TBD","Portugal",0.98
"4791553","",0.8,"NULL","Siemens","CT","2018-03-24 00:00:00",74175,"Unknown","74175","USD","","NULL","","Île-de-France","France","Siemens","SOMATOM Sensation 16","2003","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-sensation-16/962345215.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Sensation 16   ",2018-03-24,"NULL","Sensation 16","2018-03-24","TBD","TBD",NA,"TBD","TBD","France","FR","TBD","TBD","Île-de-France France",0.98
"4791556","",0.82,"NULL","Philips","CT","2018-03-24 00:00:00",179256,"Unknown","179256","USD","","NULL","","Moscow City","Russia","Philips","Brilliance 64-slice","2004","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/philips/brilliance-64-slice/462487245.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Philips Brilliance 64-slice   ",2018-03-24,"NULL","Brilliance 64","2018-03-24","TBD","TBD",NA,"TBD","TBD","Russia","RU","TBD","TBD","Moscow City Russia",0.99
"4791558","",0.79,"NULL","Siemens","CT","2018-03-24 00:00:00",67994,"Unknown","67994","USD","","NULL","","East Flanders","Belgium","Siemens","SOMATOM Emotion 16","2008","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-emotion-16/296074319.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Emotion 16   ",2018-03-24,"NULL","Emotion 16","2018-03-24","TBD","TBD",NA,"TBD","TBD","Belgium","BE","TBD","TBD","East Flanders Belgium",0.98
"4791565","",0.8,"NULL","Siemens","CT","2018-03-24 00:00:00",80000,"Unknown","80000","USD","","NULL","","Île-de-France","France","Siemens","SOMATOM Emotion 16","2005","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-emotion-16/226448752.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Emotion 16   ",2018-03-24,"NULL","Emotion 16","2018-03-24","TBD","TBD",NA,"TBD","TBD","France","FR","TBD","TBD","Île-de-France France",0.98
"4791568","",1,"NULL","Siemens","CT","2018-03-24 00:00:00",100,"Unknown","100","USD","","NULL","","Florida","United States","Siemens","SOMATOM Emotion 16","","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-emotion-16/237365853.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Emotion 16   ",2018-03-24,"NULL","Emotion 16","2018-03-24","TBD","TBD",NA,"TBD","TBD","United States","US","TBD","TBD","Florida United States",1
"4791569","",1,"NULL","Siemens","CT","2018-03-24 00:00:00",70000,"Unknown","70000","USD","","NULL","","Florida","United States","Siemens","SOMATOM Sensation 16 Cardiac","2003","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-sensation-16-cardiac/817792361.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Sensation 16 Cardiac   ",2018-03-24,"NULL","Sensation 16","2018-03-24","TBD","TBD",NA,"TBD","TBD","United States","US","TBD","TBD","Florida United States",1
"4791576","",0.77,"NULL","Siemens","CT","2018-03-24 00:00:00",34615,"Unknown","34615","USD","","NULL","","Braga","Portugal","Siemens","SOMATOM Emotion 6","2005","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-emotion-6/451627934.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Emotion 6   ",2018-03-24,"NULL","Emotion 6","2018-03-24","TBD","TBD",NA,"TBD","TBD","Portugal","PT","TBD","TBD","Braga Portugal",0.98
"4791578","",1,"NULL","GE","CT","2018-03-24 00:00:00",87500,"Unknown","87500","USD","","NULL","","New Jersey","United States","GE Healthcare","LightSpeed 16 Slice Pro","2003","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-16-slice-pro/137696173.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare LightSpeed 16 Slice Pro   ",2018-03-24,"NULL","Lightspeed 16","2018-03-24","TBD","TBD",NA,"TBD","TBD","United States","US","TBD","TBD","New Jersey United States",1
"4791579","",0.8,"NULL","GE","CT","2018-03-24 00:00:00",185437,"Unknown","185437","USD","","NULL","","London","United Kingdom","GE Healthcare","LightSpeed VCT 64","2007","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-vct-64/337744563.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare LightSpeed VCT 64   ",2018-03-24,"NULL","Lightspeed VCT 64","2018-03-24","TBD","TBD",NA,"TBD","TBD","United Kingdom","GB","TBD","TBD","London United Kingdom",1
"4791581","",0.82,"NULL","GE","MRI","2018-03-24 00:00:00",2e+05,"Unknown","200000","USD","","NULL","","Krasnodar","Russia","Siemens","SOMATOM Definition 64 Slice","2010","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-definition-64-slice/762338245.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Definition 64 Slice   ",2018-03-24,"NULL","Definition CT","2018-03-24","TBD","TBD",NA,"TBD","TBD","Russia","RU","TBD","TBD","Krasnodar Russia",0.99
"4791588","",0.81,"NULL","GE","CT","2018-03-24 00:00:00",92719,"Unknown","92719","USD","","NULL","","Saxony","Germany","GE Healthcare","LightSpeed 16 Slice Pro","2004","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-16-slice-pro/651139984.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare LightSpeed 16 Slice Pro   ",2018-03-24,"NULL","Lightspeed 16","2018-03-24","TBD","TBD",NA,"TBD","TBD","Germany","DE","TBD","TBD","Saxony Germany",0.98
